Row ID,Order Priority,Discount offered,Unit Price,Freight Expenses,Customer ID,Name of customer,Freight Mode,Segment,Product Type,Product Sub-Category,Product Container,Product Base Margin,State,City,Region,Country,ZIP Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Target,Order ID
19522,High,0.02,18.94,1.49,3103,Centidel,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.35,Maharashtra,Kolhapur,West,India,,12-10-2013,12-11-2013,192.1098,15,278.42,160,86330
19523,High,0.05,122.99,19.99,3103,Centidel,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.37,Maharashtra,Kolhapur,West,India,,12-10-2013,12-12-2013,1264.5699,15,1832.71,160,86330
19524,High,0.0001,1.14,0.7,3103,Centidel,Express Air,Restaurant Chain,Processed Meat,Tuna,Wrap Bag,0.38,Maharashtra,Kolhapur,West,India,,12-10-2013,12-12-2013,4.67584,7,10.48,100,86330
18087,High,0.04,3.08,0.99,3105,Mynte,Regular Air,Restaurant Chain,Processed Meat,Oysters (Clam),Small Box,0.37,Maharashtra,Thane,West,India,,9/20/2010,9/21/2010,13.8,19,60.01,200,86327
18088,High,0.02,6.48,5.9,3105,Mynte,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,0.37,Maharashtra,Thane,West,India,,9/20/2010,9/21/2010,4.392,13,90.98,,86327
18089,Critical,0.04,125.99,4.2,3105,Mynte,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Box,0.59,Maharashtra,Thane,West,India,,9/20/2010,9/22/2010,-236.25,12,1270.7,1800,86327
22368,High,0.08,31.74,12.62,3109,Buzzdog,Regular Air,Stand Alone Restaurants,Processed Meat,Bacon,Small Box,0.37,Tamil Nadu,Cuddalore,South,India,,10/28/2012,11-01-2012,201.51358,24,742.04,80,87330
20031,High,0.02,5.78,7.96,3109,Buzzdog,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Small Box,0.36,Tamil Nadu,Cuddalore,South,India,,5/20/2013,5/23/2013,-138.92,11,69.25,,87332
21404,High,0.06,33.29,8.74,3109,Buzzdog,Regular Air,Stand Alone Restaurants,Processed Meat,Fresh Water Eel,Small Box,0.61,Tamil Nadu,Cuddalore,South,India,,9/17/2013,9/19/2013,71.6904,15,506.93,,87333
19007,Medium,0.09,37.93,13.99,3112,Dynazzy,Regular Air,Hotels / Hospitals,Preserved Food,Marmalade,Wrap Bag,0.67,Maharashtra,Nashik,West,India,,11-09-2011,11-11-2011,-574.546,20,729.6,1000,86861
19327,High,0.07,1.88,1.49,3112,Dynazzy,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.37,Maharashtra,Nashik,West,India,,09-12-2012,9/14/2012,2.6352,3,6.31,75,86862
19776,High,0.0001,43.98,8.99,3112,Dynazzy,Regular Air,Hotels / Hospitals,Processed Meat,Foie Gras,Small Pack,0.58,Maharashtra,Nashik,West,India,,2/19/2013,2/20/2013,5.592,8,371.68,,86863
18183,Not Specified,0.07,28.48,1.99,3112,Dynazzy,Regular Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Pack,0.4,Maharashtra,Nashik,West,India,,4/25/2013,4/26/2013,-1954.708,6,158.92,100,86864
18109,High,0.01,3.58,5.47,3118,BlogXS,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.37,Orissa,Sambalpur,East,India,,01-01-2011,01-05-2011,-60.34,11,42.37,75,86433
18110,Low,0.09,41.32,8.66,3118,BlogXS,Regular Air,Hotels / Hospitals,Preserved Food,Marmalade,Medium Box,0.76,Orissa,Sambalpur,East,India,,01-01-2011,01-03-2011,120.318,3,121.93,1000,86433
18111,Low,0.02,145.45,17.85,3118,BlogXS,Delivery Truck,Hotels / Hospitals,Canned Foods,Compote,Jumbo Drum,0.56,Orissa,Sambalpur,East,India,,01-01-2011,01-05-2011,-125.09,7,1012.07,800,86433
20794,High,0.03,2.61,0.5,3118,BlogXS,Regular Air,Hotels / Hospitals,Processed Meat,Oysters (Clam),Small Box,0.39,Orissa,Sambalpur,East,India,,6/30/2013,6/30/2013,17.1309,17,44.52,200,86435
24457,High,0.08,3.69,2.5,3128,Yodel,Regular Air,Stand Alone Restaurants,Processed Meat,Caviar,Small Box,0.39,Uttar Pradesh,Gorakhpur,North,India,,12/25/2010,12/30/2010,-139.076,9,31.98,75,89810
19378,High,0.06,2.28,5.2,3128,Yodel,Express Air,Hotels / Hospitals,Processed Meat,Foie Gras,Wrap Bag,0.41,Uttar Pradesh,Gorakhpur,North,India,,11/30/2011,12-01-2011,403.1694,26,62.69,,89811
19199,High,0.07,123.38,24.49,3128,Yodel,Regular Air,Stand Alone Restaurants,Processed Meat,Jelly Fish,Large Box,0.46,Uttar Pradesh,Gorakhpur,North,India,,1/31/2012,02-02-2012,-117.25,4,497.63,200,89812
25783,Critical,0.03,15.98,4,3128,Yodel,Regular Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Box,0.37,Uttar Pradesh,Gorakhpur,North,India,,3/25/2012,3/27/2012,-13.22748,7,113.92,100,89813
25784,High,0.1,30.98,5.09,3128,Yodel,Express Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Small Box,0.4,Uttar Pradesh,Gorakhpur,North,India,,3/25/2012,3/27/2012,-165.004,6,171.38,,89813
22373,Medium,0.09,10.13,1.99,3128,Yodel,Regular Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Pack,0.55,Uttar Pradesh,Gorakhpur,North,India,,1/27/2013,1/29/2013,13.5432,9,90.16,100,89815
21007,High,0.03,30.98,8.74,3128,Yodel,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Small Box,0.4,Uttar Pradesh,Gorakhpur,North,India,,4/16/2013,4/17/2013,26.2089,3,96.68,,89816
25785,High,0.03,81.32,0.99,3129,Twitterlist,Regular Air,Hotels / Hospitals,Processed Meat,Jelly Fish,Small Box,0.57,Uttar Pradesh,Hardoi,North,India,,3/25/2012,3/28/2012,-43.0353,1,81.25,200,89813
26398,Low,0.06,400.97,14.7,3129,Twitterlist,Delivery Truck,Stand Alone Restaurants,Canned Foods,Compote,Jumbo Drum,0.59,Uttar Pradesh,Hardoi,North,India,,11/15/2012,11/15/2012,-21.098,25,9517.03,85,89814
26399,Low,0.07,217.85,29.1,3129,Twitterlist,Delivery Truck,Stand Alone Restaurants,Preserved Food,Jams,Jumbo Box,0.68,Uttar Pradesh,Hardoi,North,India,,11/15/2012,11/19/2012,1.4586,26,4318.55,,89814
25905,Medium,0.03,218.75,69.64,3129,Twitterlist,Delivery Truck,Stand Alone Restaurants,Preserved Food,Jams,Jumbo Box,0.77,Uttar Pradesh,Hardoi,North,India,,09-05-2013,09-07-2013,25.002,4,765.16,,89817
19625,Not Specified,0.01,145.98,46.2,3151,Podcat,Delivery Truck,Hotels / Hospitals,Preserved Food,Jams,Jumbo Box,0.69,West Bengal,Asansol,East,India,,06-03-2010,06-03-2010,-134.512,9,1370.79,,88543
19618,Critical,0.01,3502.14,8.73,3151,Podcat,Delivery Truck,Hotels / Hospitals,Canned Foods,Compote,Jumbo Box,0.57,West Bengal,Asansol,East,India,,08-04-2010,08-05-2010,-4075.933992,1,3501.79,800,88544
19619,High,0.06,15.73,7.42,3151,Podcat,Regular Air,Hotels / Hospitals,Processed Meat,Pacific Squid,Small Pack,0.56,West Bengal,Asansol,East,India,,08-04-2010,08-05-2010,-18.5588,4,63.04,55,88544
23322,High,0.05,25.99,5.37,3151,Podcat,Express Air,Hotels / Hospitals,Processed Meat,Foie Gras,Small Box,0.56,West Bengal,Asansol,East,India,,8/16/2010,8/18/2010,220.3572,18,451.35,,88545
24723,High,0.04,17.24,3.26,3151,Podcat,Regular Air,Restaurant Chain,Processed Meat,Pacific Squid,Small Pack,0.56,West Bengal,Asansol,East,India,,8/28/2010,8/31/2010,47.73,7,119.6,55,88546
24329,High,0.02,5.98,1.49,3151,Podcat,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.39,West Bengal,Asansol,East,India,,09-11-2010,09-12-2010,28.526,10,59.9,75,88547
21734,High,0.01,99.23,8.99,3151,Podcat,Regular Air,Hotels / Hospitals,Preserved Food,Marmalade,Small Pack,0.35,West Bengal,Asansol,East,India,,9/29/2010,10-02-2010,-87.46,1,99.22,1000,88548
21705,High,0.03,10.89,4.5,3151,Podcat,Regular Air,Hotels / Hospitals,Processed Meat,Jelly Fish,Small Box,0.59,West Bengal,Asansol,East,India,,12-11-2012,12-11-2012,-13.165,13,139.66,200,88549
21706,High,0.06,50.98,22.24,3151,Podcat,Regular Air,Hotels / Hospitals,Preserved Food,Marmalade,Large Box,0.55,West Bengal,Asansol,East,India,,12-11-2012,12-12-2012,113.04,13,640.33,1000,88549
24726,High,0.08,9.11,2.15,3151,Podcat,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Wrap Bag,0.4,West Bengal,Asansol,East,India,,01-11-2013,01-12-2013,31.3329,5,45.41,,88550
18615,Critical,0.05,22.72,8.99,3151,Podcat,Regular Air,Hotels / Hospitals,Preserved Food,Marmalade,Small Pack,0.44,West Bengal,Asansol,East,India,,03-03-2013,03-04-2013,21.96,5,113.66,1000,88551
18616,Critical,0.07,65.99,8.99,3151,Podcat,Express Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.56,West Bengal,Asansol,East,India,,03-03-2013,03-05-2013,451.4946,12,654.34,1800,88551
21128,Low,0.07,180.98,30,3151,Podcat,Delivery Truck,Hotels / Hospitals,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.69,West Bengal,Asansol,East,India,,3/28/2013,04-04-2013,241.06,8,1394.63,1800,88552
21129,High,0.02,10.31,1.79,3151,Podcat,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Wrap Bag,0.38,West Bengal,Asansol,East,India,,3/28/2013,04-04-2013,74.2095,10,107.55,,88552
24724,Medium,0.07,218.75,69.64,3151,Podcat,Delivery Truck,Restaurant Chain,Preserved Food,Jams,Jumbo Box,0.77,West Bengal,Asansol,East,India,,8/28/2013,8/30/2013,-293.11544,10,1705.65,,88553
24725,Medium,0.08,209.37,69,3151,Podcat,Regular Air,Restaurant Chain,Preserved Food,Jams,Large Box,0.79,West Bengal,Asansol,East,India,,8/28/2013,8/30/2013,-687.46512,25,4111.71,,88553
21436,High,0.08,150.98,13.99,3154,Twimm,Express Air,Hotels / Hospitals,Canned Foods,Compote,Medium Box,0.38,Uttar Pradesh,Agra,North,India,,1/26/2010,1/27/2010,-3.948,8,1183.82,800,86899
20253,High,0.03,17.7,9.47,3154,Twimm,Regular Air,Personel Usage,Processed Meat,Fresh Water Eel,Small Box,0.59,Uttar Pradesh,Agra,North,India,,5/28/2010,5/30/2010,28.1826,11,201.77,,86900
18635,High,0.04,21.38,8.99,3154,Twimm,Regular Air,Hotels / Hospitals,Processed Meat,Foie Gras,Small Pack,0.59,Uttar Pradesh,Agra,North,India,,9/30/2010,9/30/2010,-51.66,21,443.66,,86901
19677,High,0.06,4.98,6.07,3154,Twimm,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.36,Uttar Pradesh,Agra,North,India,,11-09-2011,11-11-2011,395.328,8,44.35,,86904
19678,Critical,0.0001,85.99,0.99,3154,Twimm,Express Air,Personel Usage,Canned Foods,Quail Eggs,Wrap Bag,0.85,Uttar Pradesh,Agra,North,India,,11-09-2011,11-09-2011,821.454,21,1538.48,1800,86904
19231,Low,0.02,65.99,8.99,3154,Twimm,Regular Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.59,Uttar Pradesh,Agra,North,India,,06-02-2012,06-06-2012,-332.5616,5,297.03,1800,86907
19563,High,0.04,8.6,6.19,3154,Twimm,Express Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.38,Uttar Pradesh,Agra,North,India,,6/30/2012,07-01-2012,-60.1657,6,56.03,75,86908
23392,High,0.02,60.22,3.5,3155,Mydo,Regular Air,Hotels / Hospitals,Processed Meat,Jelly Fish,Small Box,0.57,Uttar Pradesh,Basti,North,India,,1/20/2010,1/21/2010,-193.914,9,541.76,200,86898
21437,High,0.03,25.98,14.36,3155,Mydo,Delivery Truck,Hotels / Hospitals,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.6,Uttar Pradesh,Basti,North,India,,1/26/2010,1/27/2010,57.546,4,107.66,1800,86899
21438,High,0.1,32.48,35,3155,Mydo,Regular Air,Hotels / Hospitals,Processed Meat,Fresh Water Eel,Large Box,0.81,Uttar Pradesh,Basti,North,India,,1/26/2010,1/27/2010,-333.4254,10,318.83,,86899
22010,Critical,0.05,159.99,5.5,3155,Mydo,Regular Air,Personel Usage,Canned Foods,Assorted Fruits,Small Box,0.49,Uttar Pradesh,Basti,North,India,,10/19/2010,10/21/2010,12.264,23,3600.65,250,86902
24514,High,0.02,52.4,16.11,3155,Mydo,Regular Air,Personel Usage,Processed Meat,Bacon,Small Box,0.39,Uttar Pradesh,Basti,North,India,,2/26/2012,2/26/2012,0.852,2,107.31,800,86906
22128,High,0.07,40.99,19.99,3155,Mydo,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Small Box,0.36,Uttar Pradesh,Basti,North,India,,08-12-2013,8/14/2013,6.48,25,1020.2,,86910
24998,High,0.03,20.99,0.99,3156,Miboo,Regular Air,Personel Usage,Canned Foods,Quail Eggs,Wrap Bag,0.37,Uttar Pradesh,Faizabad,North,India,,1/19/2012,1/21/2012,1652.4969,4,69.22,1800,86905
24515,High,0.07,4.98,8.33,3156,Miboo,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.38,Uttar Pradesh,Faizabad,North,India,,2/26/2012,2/27/2012,348.198,4,21.86,,86906
24857,Not Specified,0.09,155.99,3.9,3156,Miboo,Regular Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.55,Uttar Pradesh,Faizabad,North,India,,7/18/2012,7/20/2012,-171.6638,13,1599.93,1800,86909
24714,Critical,0.1,150.98,30,3156,Miboo,Delivery Truck,Personel Usage,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.74,Uttar Pradesh,Faizabad,North,India,,12-12-2013,12/14/2013,89.6988,21,2983.03,1800,86912
18389,High,0.1,85.99,1.25,3165,Photolist,Regular Air,Stand Alone Restaurants,Canned Foods,Quail Eggs,Small Pack,0.39,Tamil Nadu,Dharmapuri,South,India,,1/23/2013,1/24/2013,767.622,9,603.88,1800,86496
18123,High,0.03,2.74,3.5,3165,Photolist,Regular Air,Hotels / Hospitals,Processed Meat,Foie Gras,Small Pack,0.58,Tamil Nadu,Dharmapuri,South,India,,2/17/2013,2/20/2013,648.972,5,14.96,,86498
18390,High,0.09,20.97,6.5,3166,Realbridge,Regular Air,Stand Alone Restaurants,Canned Foods,Assorted Fruits,Small Box,0.78,Tamil Nadu,Erode,South,India,,1/23/2013,1/24/2013,92.79,2,41.55,450,86496
18391,High,0.01,155.99,3.9,3166,Realbridge,Regular Air,Stand Alone Restaurants,Canned Foods,Quail Eggs,Small Box,0.55,Tamil Nadu,Erode,South,India,,1/23/2013,1/25/2013,-41.286,3,425.3,1800,86496
25683,High,0.08,7.28,11.15,3169,Myworks,Express Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Small Box,0.37,Tamil Nadu,Kanniyakumari,South,India,,4/13/2010,4/14/2010,-44.415,1,14.66,,86490
25070,High,0.1,48.91,35,3169,Myworks,Regular Air,Stand Alone Restaurants,Processed Meat,Fresh Water Eel,Large Box,0.83,Tamil Nadu,Kanniyakumari,South,India,,03-11-2012,3/13/2012,-140.21,8,368.85,,86494
25333,Low,0.04,12.22,2.85,3169,Myworks,Regular Air,Stand Alone Restaurants,Preserved Food,Marmalade,Small Pack,0.55,Tamil Nadu,Kanniyakumari,South,India,,02-10-2013,2/17/2013,-48.342,1,12.77,1000,86497
26055,High,0.1,7.28,5.47,3170,Geba,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Small Box,0.35,Tamil Nadu,Karur,South,India,,2/13/2010,2/13/2010,167.334,12,83.14,,86489
21778,High,0.02,15.67,1.39,3172,Zoovu,Regular Air,Restaurant Chain,Processed Meat,Caviar,Small Box,0.38,West Bengal,Asansol,East,India,,5/20/2012,5/21/2012,194.5455,17,281.95,75,86807
21779,Not Specified,0.07,51.65,18.45,3172,Zoovu,Regular Air,Restaurant Chain,Preserved Food,Marmalade,Medium Box,0.65,West Bengal,Asansol,East,India,,5/20/2012,5/22/2012,63.88,11,556.76,1000,86807
21780,Not Specified,0.04,125.99,8.99,3172,Zoovu,Express Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Box,0.57,West Bengal,Asansol,East,India,,5/20/2012,5/21/2012,-176.055,4,419.98,1800,86807
25948,High,0.09,1.68,1,3172,Zoovu,Regular Air,Restaurant Chain,Processed Meat,Foie Gras,Wrap Bag,0.35,West Bengal,Asansol,East,India,,5/29/2013,5/30/2013,-4.56,16,25.02,,86809
21127,Not Specified,0.04,270.98,50,3172,Zoovu,Delivery Truck,Restaurant Chain,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.77,West Bengal,Asansol,East,India,,7/21/2013,7/22/2013,-414.7776,1,280.45,1800,86810
18651,High,0.02,90.48,19.99,3172,Zoovu,Regular Air,Restaurant Chain,Processed Meat,Caviar,Small Box,0.4,West Bengal,Asansol,East,India,,09-03-2013,09-05-2013,799.1028,13,1209.22,75,86811
19881,High,0.06,8.5,1.99,3186,Flipstorm,Regular Air,Personel Usage,Canned Foods,Assorted Fruits,Small Pack,0.49,Tamil Nadu,Karur,South,India,,5/23/2011,5/23/2011,-71.344,11,92.11,250,89027
19882,High,0.04,2.18,0.78,3186,Flipstorm,Regular Air,Personel Usage,Processed Meat,Tuna,Wrap Bag,0.52,Tamil Nadu,Karur,South,India,,5/23/2011,5/23/2011,-421.1969762,6,13.1,100,89027
19883,High,0.02,12.28,6.13,3186,Flipstorm,Regular Air,Personel Usage,Processed Meat,Fresh Water Eel,Small Box,0.57,Tamil Nadu,Karur,South,India,,5/23/2011,5/23/2011,-583.38,12,156.75,,89027
18791,High,0.02,525.98,19.99,3186,Flipstorm,Regular Air,Personel Usage,Processed Meat,Bacon,Small Box,0.37,Tamil Nadu,Karur,South,India,,05-03-2012,05-05-2012,697.656,2,1103.09,800,89029
18792,High,0.1,16.51,2.99,3186,Flipstorm,Regular Air,Personel Usage,Processed Meat,Bacon,Small Box,0.37,Tamil Nadu,Karur,South,India,,05-03-2012,05-05-2012,6.6147,16,248.45,800,89029
18793,Critical,0.09,5.98,3.85,3186,Flipstorm,Regular Air,Personel Usage,Canned Foods,Assorted Fruits,Small Pack,0.68,Tamil Nadu,Karur,South,India,,05-03-2012,05-05-2012,-391.902,12,68.1,250,89029
22846,High,0.1,4.98,7.54,3194,Oyope,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.38,Uttar Pradesh,Kheri,North,India,,03-10-2010,03-11-2010,45.078,9,43.84,,89805
22847,High,0.0001,22.84,8.18,3194,Oyope,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.39,Uttar Pradesh,Kheri,North,India,,03-10-2010,03-12-2010,-110.376,6,141.74,,89805
23459,Medium,0.09,23.99,15.68,3194,Oyope,Delivery Truck,Personel Usage,Preserved Food,Marmalade,Jumbo Drum,0.62,Uttar Pradesh,Kheri,North,India,,6/18/2012,6/20/2012,138.414,4,94.47,1000,89807
3406,Not Specified,0.03,200.97,15.59,3196,Meejo,Delivery Truck,Restaurant Chain,Canned Foods,Compote,Jumbo Drum,0.36,Uttar Pradesh,Baghpat,North,India,,08-02-2010,08-03-2010,1951.3,43,8717.75,85,24294
4820,High,0.03,4.06,6.89,3196,Meejo,Regular Air,Restaurant Chain,Processed Meat,Jelly Fish,Small Box,0.6,Uttar Pradesh,Baghpat,North,India,,10-07-2011,10-08-2011,-308.532,88,358.93,200,34246
4821,Critical,0.03,99.99,19.99,3196,Meejo,Regular Air,Restaurant Chain,Canned Foods,Compote,Small Box,0.52,Uttar Pradesh,Baghpat,North,India,,10-07-2011,10-08-2011,153.864,32,3356.48,85,34246
4822,High,0.01,11.58,6.97,3196,Meejo,Regular Air,Restaurant Chain,Processed Meat,Caviar,Small Box,0.35,Uttar Pradesh,Baghpat,North,India,,10-07-2011,10-09-2011,1.528,49,585.62,75,34246
2206,High,0.01,48.58,54.11,3196,Meejo,Delivery Truck,Restaurant Chain,Preserved Food,Pickle,Jumbo Box,0.69,Uttar Pradesh,Baghpat,North,India,,04-11-2012,4/13/2012,-1414.41,40,2041.6,1500,15907
2207,High,0.04,105.98,13.99,3196,Meejo,Express Air,Restaurant Chain,Preserved Food,Marmalade,Medium Box,0.65,Uttar Pradesh,Baghpat,North,India,,04-11-2012,4/14/2012,950.68,40,4135.88,1000,15907
2208,High,0.09,7.04,2.17,3196,Meejo,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Wrap Bag,0.38,Uttar Pradesh,Baghpat,North,India,,04-11-2012,04-12-2012,-5.41,4,28.05,,15907
25704,Low,0.09,53.98,5.5,3203,Jatri,Regular Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Box,0.62,Bihar,Jamui,North,India,,7/28/2011,08-01-2011,-64.246,4,200.29,100,91589
25705,High,0.03,2.98,2.03,3203,Jatri,Regular Air,Hotels / Hospitals,Processed Meat,Foie Gras,Wrap Bag,0.57,Bihar,Jamui,North,India,,7/28/2011,7/30/2011,87.744,2,6.82,,91589
24637,Critical,0.03,4.98,4.62,3209,Zoombeat,Express Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Pack,0.64,Assam,Kokrajhar,East,India,,12/28/2010,12/29/2010,-30.45,8,44.24,100,90739
25200,Medium,0.02,30.97,4,3209,Zoombeat,Regular Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Box,0.74,Assam,Kokrajhar,East,India,,2/22/2011,2/24/2011,112.78,12,383.44,100,90740
24165,Medium,0.06,155.99,8.99,3209,Zoombeat,Regular Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.55,Assam,Kokrajhar,East,India,,8/27/2013,8/29/2013,97.968888,7,924.8,1800,90744
20322,High,0.01,90.48,19.99,3218,Avamm,Regular Air,Restaurant Chain,Processed Meat,Caviar,Small Box,0.4,Jharkhand,Godda,North,India,,6/20/2012,6/21/2012,-4.284,6,556.2,75,89134
25071,High,0.05,223.98,15.01,3218,Avamm,Express Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.38,Jharkhand,Godda,North,India,,6/28/2013,6/30/2013,-18.032,12,2584.53,160,89135
21332,Critical,0.1,200.97,15.59,3218,Avamm,Delivery Truck,Restaurant Chain,Canned Foods,Compote,Jumbo Drum,0.36,Jharkhand,Godda,North,India,,7/27/2013,7/27/2013,1225.548,11,2009.5,85,89136
18841,High,0.07,55.98,13.88,3218,Avamm,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,0.36,Jharkhand,Godda,North,India,,8/18/2013,8/23/2013,-338.282,1,62.13,,89137
25780,Low,0.02,125.99,8.99,3218,Avamm,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Box,0.55,Jharkhand,Godda,North,India,,9/24/2013,9/26/2013,-26.74,17,1891.19,1800,89138
20132,Not Specified,0.1,125.99,8.99,3220,Yabox,Regular Air,Personel Usage,Canned Foods,Quail Eggs,Small Box,0.55,Uttar Pradesh,Kheri,North,India,,03-12-2011,3/13/2011,-5.656,5,520.47,1800,90816
23736,High,0.03,6.68,1.5,3221,Linkbuzz,Regular Air,Hotels / Hospitals,Processed Meat,Foie Gras,Wrap Bag,0.48,Uttar Pradesh,Moradabad,North,India,,10-12-2010,10/13/2010,-577.304,7,48.32,,90815
20133,Not Specified,0.0001,125.99,8.08,3221,Linkbuzz,Express Air,Personel Usage,Canned Foods,Quail Eggs,Small Box,0.57,Uttar Pradesh,Moradabad,North,India,,03-12-2011,3/13/2011,73.668,3,330.89,1800,90816
25601,High,0.0001,3.78,0.71,3221,Linkbuzz,Regular Air,Hotels / Hospitals,Processed Meat,Tuna,Wrap Bag,0.39,Uttar Pradesh,Moradabad,North,India,,2/15/2013,2/15/2013,997.8498,7,28.76,100,90817
25605,High,0.04,39.48,1.99,3222,Realpoint,Express Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Pack,0.54,Uttar Pradesh,Pilibhit,North,India,,9/19/2010,9/19/2010,-1535.4864,8,332.16,100,90814
25606,High,0.0001,8.12,2.83,3222,Realpoint,Regular Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Pack,0.77,Uttar Pradesh,Pilibhit,North,India,,9/19/2010,9/20/2010,-159.32,17,147.62,100,90814
25602,High,0.05,16.74,5.08,3222,Realpoint,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.36,Uttar Pradesh,Pilibhit,North,India,,2/15/2013,2/17/2013,25.02,2,33.89,75,90817
21008,High,0.07,5.94,9.92,3235,Brainverse,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.38,Assam,Kokrajhar,East,India,,02-02-2012,02-04-2012,-169.165,7,42.34,160,91253
21009,Not Specified,0.01,39.98,9.2,3235,Brainverse,Regular Air,Restaurant Chain,Preserved Food,Marmalade,Wrap Bag,0.65,Assam,Kokrajhar,East,India,,02-02-2012,02-03-2012,30.2427,1,43.83,1000,91253
21010,Not Specified,0.02,194.3,11.54,3235,Brainverse,Regular Air,Restaurant Chain,Preserved Food,Marmalade,Large Box,0.59,Assam,Kokrajhar,East,India,,02-02-2012,02-02-2012,1560.8628,11,2262.12,1000,91253
21011,High,0.07,6.98,9.69,3235,Brainverse,Regular Air,Restaurant Chain,Processed Meat,Fresh Water Eel,Small Box,0.83,Assam,Kokrajhar,East,India,,02-02-2012,02-02-2012,-197.13,6,41.48,,91253
19179,Low,0.06,115.99,5.92,3238,Brainbox,Regular Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.58,Chhattisgarh,Mahasamund,North,India,,06-04-2010,06-06-2010,-13.068,5,495.82,1800,89564
19071,High,0.08,6.3,0.5,3238,Brainbox,Express Air,Hotels / Hospitals,Processed Meat,Oysters (Clam),Small Box,0.39,Chhattisgarh,Mahasamund,North,India,,5/27/2011,06-05-2011,74.451,17,107.9,200,89565
25172,Medium,0.0001,53.98,5.5,3244,Omba,Regular Air,Stand Alone Restaurants,Canned Foods,Assorted Fruits,Small Box,0.62,Gujarat,Surendranagar,West,India,,11/18/2012,11/21/2012,598.18,25,1394.72,450,88334
24285,High,0.09,5.78,4.96,3244,Omba,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Small Box,0.36,Gujarat,Surendranagar,West,India,,07-09-2013,07-12-2013,-61.04016,13,71.54,,88337
26213,Critical,0.05,89.99,42,3244,Omba,Delivery Truck,Stand Alone Restaurants,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.66,Gujarat,Surendranagar,West,India,,10-11-2013,10/13/2013,-699.72,24,2156.25,1800,88339
25191,High,0.07,8.69,2.99,3244,Omba,Express Air,Stand Alone Restaurants,Processed Meat,Bacon,Small Box,0.39,Gujarat,Surendranagar,West,India,,11-11-2013,11/20/2013,162.022784,37,321.52,80,88340
18265,High,0.07,2.78,1.49,3248,Voomm,Regular Air,Stand Alone Restaurants,Processed Meat,Bacon,Small Box,0.36,Uttar Pradesh,Hardoi,North,India,,05-07-2010,05-08-2010,-340.5311,17,47.12,80,87297
20750,Low,0.06,125.99,8.08,3248,Voomm,Express Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.57,Uttar Pradesh,Hardoi,North,India,,12/26/2011,1/14/2012,2.478,20,2180.31,1800,87300
